img_id,class_id,class_name,image_path
ILSVRC2012_val_00018313,n02119789,kit fox,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018313.JPEG
ILSVRC2012_val_00049626,n10565667,scuba diver,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049626.JPEG
ILSVRC2012_val_00036330,n02509815,lesser panda,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036330.JPEG
ILSVRC2012_val_00018365,n02229544,cricket,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018365.JPEG
ILSVRC2012_val_00020054,n02113624,toy poodle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020054.JPEG
ILSVRC2012_val_00017328,n02094433,Yorkshire terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017328.JPEG
ILSVRC2012_val_00020086,n03742115,medicine chest,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020086.JPEG
ILSVRC2012_val_00030042,n01532829,house finch,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030042.JPEG
ILSVRC2012_val_00032291,n02097298,Scotch terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032291.JPEG
ILSVRC2012_val_00007453,n02672831,accordion,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007453.JPEG
ILSVRC2012_val_00019622,n04398044,teapot,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019622.JPEG
ILSVRC2012_val_00027013,n02123045,tabby,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027013.JPEG
ILSVRC2012_val_00017554,n02105056,groenendael,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017554.JPEG
ILSVRC2012_val_00009202,n01944390,snail,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009202.JPEG
ILSVRC2012_val_00048241,n04461696,tow truck,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048241.JPEG
ILSVRC2012_val_00006358,n04599235,wool,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006358.JPEG
ILSVRC2012_val_00036993,n04004767,printer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00036993.JPEG
ILSVRC2012_val_00014117,n02102480,Sussex spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014117.JPEG
ILSVRC2012_val_00035335,n03443371,goblet,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035335.JPEG
ILSVRC2012_val_00046756,n01629819,European fire salamander,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046756.JPEG
ILSVRC2012_val_00041701,n03089624,confectionery,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041701.JPEG
ILSVRC2012_val_00007402,n03355925,flagpole,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007402.JPEG
ILSVRC2012_val_00020298,n01943899,conch,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020298.JPEG
ILSVRC2012_val_00017290,n02484975,guenon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00017290.JPEG
ILSVRC2012_val_00021367,n02794156,barometer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021367.JPEG
ILSVRC2012_val_00037771,n02100236,German short-haired pointer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037771.JPEG
ILSVRC2012_val_00046636,n04118776,rule,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046636.JPEG
ILSVRC2012_val_00008886,n03404251,fur coat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008886.JPEG
ILSVRC2012_val_00049601,n03666591,lighter,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049601.JPEG
ILSVRC2012_val_00007952,n03220513,dome,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007952.JPEG
ILSVRC2012_val_00006392,n02356798,fox squirrel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006392.JPEG
ILSVRC2012_val_00012143,n01986214,hermit crab,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012143.JPEG
ILSVRC2012_val_00025891,n02066245,grey whale,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025891.JPEG
ILSVRC2012_val_00006411,n07768694,pomegranate,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006411.JPEG
ILSVRC2012_val_00020354,n02259212,leafhopper,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020354.JPEG
ILSVRC2012_val_00011037,n01739381,vine snake,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011037.JPEG
ILSVRC2012_val_00022631,n03814639,neck brace,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022631.JPEG
ILSVRC2012_val_00041335,n02102480,Sussex spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041335.JPEG
ILSVRC2012_val_00042813,n02666196,abacus,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042813.JPEG
ILSVRC2012_val_00018841,n03544143,hourglass,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018841.JPEG
ILSVRC2012_val_00045916,n04273569,speedboat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045916.JPEG
ILSVRC2012_val_00034410,n02107908,Appenzeller,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034410.JPEG
ILSVRC2012_val_00047071,n01740131,night snake,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047071.JPEG
ILSVRC2012_val_00045428,n02892201,brass,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045428.JPEG
ILSVRC2012_val_00046049,n02321529,sea cucumber,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046049.JPEG
ILSVRC2012_val_00042710,n03977966,police van,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042710.JPEG
ILSVRC2012_val_00031884,n02125311,cougar,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031884.JPEG
ILSVRC2012_val_00016678,n02086646,Blenheim spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016678.JPEG
ILSVRC2012_val_00005646,n07730033,cardoon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005646.JPEG
ILSVRC2012_val_00007400,n03028079,church,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007400.JPEG
ILSVRC2012_val_00031730,n04429376,throne,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031730.JPEG
ILSVRC2012_val_00008374,n02094433,Yorkshire terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008374.JPEG
ILSVRC2012_val_00030382,n09472597,volcano,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030382.JPEG
ILSVRC2012_val_00024928,n04404412,television,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024928.JPEG
ILSVRC2012_val_00024040,n01806143,peacock,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024040.JPEG
ILSVRC2012_val_00044800,n04277352,spindle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00044800.JPEG
ILSVRC2012_val_00021275,n07565083,menu,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021275.JPEG
ILSVRC2012_val_00003459,n03496892,harvester,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003459.JPEG
ILSVRC2012_val_00033119,n03483316,hand blower,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033119.JPEG
ILSVRC2012_val_00047526,n04200800,shoe shop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047526.JPEG
ILSVRC2012_val_00032671,n04266014,space shuttle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032671.JPEG
ILSVRC2012_val_00000002,n09193705,alp,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000002.JPEG
ILSVRC2012_val_00010659,n07584110,consomme,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010659.JPEG
ILSVRC2012_val_00008764,n04311004,steel arch bridge,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008764.JPEG
ILSVRC2012_val_00016899,n03452741,grand piano,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016899.JPEG
ILSVRC2012_val_00012913,n04335435,streetcar,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012913.JPEG
ILSVRC2012_val_00022373,n02009912,American egret,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022373.JPEG
ILSVRC2012_val_00040721,n03388549,four-poster,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040721.JPEG
ILSVRC2012_val_00028147,n03775546,mixing bowl,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00028147.JPEG
ILSVRC2012_val_00013011,n03796401,moving van,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013011.JPEG
ILSVRC2012_val_00007242,n01739381,vine snake,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007242.JPEG
ILSVRC2012_val_00007270,n04004767,printer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007270.JPEG
ILSVRC2012_val_00008146,n01697457,African crocodile,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008146.JPEG
ILSVRC2012_val_00047288,n02526121,eel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047288.JPEG
ILSVRC2012_val_00019398,n03532672,hook,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019398.JPEG
ILSVRC2012_val_00016844,n01682714,American chameleon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00016844.JPEG
ILSVRC2012_val_00013070,n04125021,safe,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013070.JPEG
ILSVRC2012_val_00048628,n03250847,drumstick,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048628.JPEG
ILSVRC2012_val_00039865,n01484850,great white shark,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039865.JPEG
ILSVRC2012_val_00041787,n03530642,honeycomb,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041787.JPEG
ILSVRC2012_val_00004126,n09256479,coral reef,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004126.JPEG
ILSVRC2012_val_00018709,n03042490,cliff dwelling,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018709.JPEG
ILSVRC2012_val_00010374,n03676483,lipstick,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010374.JPEG
ILSVRC2012_val_00026360,n12620546,hip,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026360.JPEG
ILSVRC2012_val_00030778,n02231487,walking stick,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030778.JPEG
ILSVRC2012_val_00041164,n01682714,American chameleon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041164.JPEG
ILSVRC2012_val_00048387,n03924679,photocopier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048387.JPEG
ILSVRC2012_val_00011132,n04005630,prison,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011132.JPEG
ILSVRC2012_val_00041607,n02480855,gorilla,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041607.JPEG
ILSVRC2012_val_00037940,n02497673,Madagascar cat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037940.JPEG
ILSVRC2012_val_00028985,n02099429,curly-coated retriever,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00028985.JPEG
ILSVRC2012_val_00040712,n02095889,Sealyham terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040712.JPEG
ILSVRC2012_val_00045417,n09229709,bubble,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045417.JPEG
ILSVRC2012_val_00024585,n03937543,pill bottle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024585.JPEG
ILSVRC2012_val_00040807,n04443257,tobacco shop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040807.JPEG
ILSVRC2012_val_00022539,n07730033,cardoon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022539.JPEG
ILSVRC2012_val_00025402,n03042490,cliff dwelling,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025402.JPEG
ILSVRC2012_val_00027593,n04461696,tow truck,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027593.JPEG
ILSVRC2012_val_00012960,n02106662,German shepherd,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012960.JPEG
ILSVRC2012_val_00011151,n03710193,mailbox,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011151.JPEG
ILSVRC2012_val_00029554,n03775546,mixing bowl,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029554.JPEG
ILSVRC2012_val_00000796,n02123159,tiger cat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000796.JPEG
ILSVRC2012_val_00021765,n12057211,yellow lady's slipper,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021765.JPEG
ILSVRC2012_val_00028999,n04209239,shower curtain,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00028999.JPEG
ILSVRC2012_val_00041502,n02877765,bottlecap,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041502.JPEG
ILSVRC2012_val_00004781,n01669191,box turtle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004781.JPEG
ILSVRC2012_val_00040381,n02110806,basenji,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040381.JPEG
ILSVRC2012_val_00029118,n01688243,frilled lizard,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029118.JPEG
ILSVRC2012_val_00018966,n02012849,crane,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018966.JPEG
ILSVRC2012_val_00039004,n01582220,magpie,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039004.JPEG
ILSVRC2012_val_00047898,n03837869,obelisk,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047898.JPEG
ILSVRC2012_val_00042045,n02480495,orangutan,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042045.JPEG
ILSVRC2012_val_00021986,n13040303,stinkhorn,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021986.JPEG
ILSVRC2012_val_00031355,n02112706,Brabancon griffon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031355.JPEG
ILSVRC2012_val_00010629,n07831146,carbonara,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010629.JPEG
ILSVRC2012_val_00005063,n03584829,iron,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005063.JPEG
ILSVRC2012_val_00025478,n03788195,mosque,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00025478.JPEG
ILSVRC2012_val_00029713,n04557648,water bottle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029713.JPEG
ILSVRC2012_val_00047980,n07754684,jackfruit,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047980.JPEG
ILSVRC2012_val_00013963,n02106662,German shepherd,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013963.JPEG
ILSVRC2012_val_00010796,n02860847,bobsled,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010796.JPEG
ILSVRC2012_val_00000930,n01665541,leatherback turtle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00000930.JPEG
ILSVRC2012_val_00022433,n03773504,missile,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022433.JPEG
ILSVRC2012_val_00020290,n01698640,American alligator,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020290.JPEG
ILSVRC2012_val_00004726,n03630383,lab coat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004726.JPEG
ILSVRC2012_val_00048455,n02951358,canoe,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048455.JPEG
ILSVRC2012_val_00019241,n02088466,bloodhound,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019241.JPEG
ILSVRC2012_val_00042208,n02408429,water buffalo,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042208.JPEG
ILSVRC2012_val_00043376,n07718747,artichoke,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043376.JPEG
ILSVRC2012_val_00038998,n01687978,agama,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038998.JPEG
ILSVRC2012_val_00026436,n03976657,pole,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026436.JPEG
ILSVRC2012_val_00004758,n03782006,monitor,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004758.JPEG
ILSVRC2012_val_00041381,n02168699,long-horned beetle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00041381.JPEG
ILSVRC2012_val_00011307,n02788148,bannister,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011307.JPEG
ILSVRC2012_val_00046757,n01871265,tusker,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046757.JPEG
ILSVRC2012_val_00046529,n01776313,tick,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046529.JPEG
ILSVRC2012_val_00006064,n04200800,shoe shop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006064.JPEG
ILSVRC2012_val_00005295,n03028079,church,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005295.JPEG
ILSVRC2012_val_00020278,n02895154,breastplate,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00020278.JPEG
ILSVRC2012_val_00034007,n02109525,Saint Bernard,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034007.JPEG
ILSVRC2012_val_00018834,n01694178,African chameleon,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018834.JPEG
ILSVRC2012_val_00034252,n04152593,screen,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034252.JPEG
ILSVRC2012_val_00038892,n02963159,cardigan,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038892.JPEG
ILSVRC2012_val_00033808,n01978455,rock crab,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00033808.JPEG
ILSVRC2012_val_00037863,n07892512,red wine,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037863.JPEG
ILSVRC2012_val_00008348,n02102177,Welsh springer spaniel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008348.JPEG
ILSVRC2012_val_00026852,n02099712,Labrador retriever,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00026852.JPEG
ILSVRC2012_val_00027221,n03216828,dock,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00027221.JPEG
ILSVRC2012_val_00022740,n02483708,siamang,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00022740.JPEG
ILSVRC2012_val_00048883,n02132136,brown bear,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048883.JPEG
ILSVRC2012_val_00009859,n02276258,admiral,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00009859.JPEG
ILSVRC2012_val_00006112,n02125311,cougar,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006112.JPEG
ILSVRC2012_val_00021841,n07565083,menu,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00021841.JPEG
ILSVRC2012_val_00007936,n04482393,tricycle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007936.JPEG
ILSVRC2012_val_00032499,n01883070,wombat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00032499.JPEG
ILSVRC2012_val_00046481,n02939185,caldron,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00046481.JPEG
ILSVRC2012_val_00005210,n02526121,eel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00005210.JPEG
ILSVRC2012_val_00006472,n01622779,great grey owl,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00006472.JPEG
ILSVRC2012_val_00004519,n03692522,loupe,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004519.JPEG
ILSVRC2012_val_00034851,n02100877,Irish setter,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034851.JPEG
ILSVRC2012_val_00038173,n02398521,hippopotamus,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038173.JPEG
ILSVRC2012_val_00038472,n03045698,cloak,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038472.JPEG
ILSVRC2012_val_00047962,n04146614,school bus,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047962.JPEG
ILSVRC2012_val_00019702,n02094433,Yorkshire terrier,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00019702.JPEG
ILSVRC2012_val_00001466,n02264363,lacewing,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00001466.JPEG
ILSVRC2012_val_00038282,n03538406,horse cart,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038282.JPEG
ILSVRC2012_val_00013619,n10565667,scuba diver,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013619.JPEG
ILSVRC2012_val_00024289,n02133161,American black bear,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024289.JPEG
ILSVRC2012_val_00034156,n03443371,goblet,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034156.JPEG
ILSVRC2012_val_00049911,n02787622,banjo,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049911.JPEG
ILSVRC2012_val_00034214,n03733131,maypole,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00034214.JPEG
ILSVRC2012_val_00047571,n02699494,altar,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00047571.JPEG
ILSVRC2012_val_00028804,n04209133,shower cap,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00028804.JPEG
ILSVRC2012_val_00035118,n03538406,horse cart,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00035118.JPEG
ILSVRC2012_val_00029044,n03958227,plastic bag,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029044.JPEG
ILSVRC2012_val_00048821,n03887697,paper towel,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00048821.JPEG
ILSVRC2012_val_00004841,n01784675,centipede,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00004841.JPEG
ILSVRC2012_val_00049665,n01806143,peacock,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00049665.JPEG
ILSVRC2012_val_00007262,n09421951,sandbar,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007262.JPEG
ILSVRC2012_val_00029068,n02120079,Arctic fox,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00029068.JPEG
ILSVRC2012_val_00010503,n01774750,tarantula,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00010503.JPEG
ILSVRC2012_val_00037379,n02012849,crane,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037379.JPEG
ILSVRC2012_val_00023060,n07717556,butternut squash,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023060.JPEG
ILSVRC2012_val_00008016,n03485407,hand-held computer,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008016.JPEG
ILSVRC2012_val_00037967,n04008634,projectile,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00037967.JPEG
ILSVRC2012_val_00031119,n03788195,mosque,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031119.JPEG
ILSVRC2012_val_00024885,n01978455,rock crab,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024885.JPEG
ILSVRC2012_val_00003460,n03721384,marimba,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003460.JPEG
ILSVRC2012_val_00007151,n02488702,colobus,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007151.JPEG
ILSVRC2012_val_00042502,n03447447,gondola,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00042502.JPEG
ILSVRC2012_val_00011368,n02113023,Pembroke,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011368.JPEG
ILSVRC2012_val_00003081,n02443114,polecat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003081.JPEG
ILSVRC2012_val_00024597,n01770393,scorpion,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00024597.JPEG
ILSVRC2012_val_00018240,n09399592,promontory,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00018240.JPEG
ILSVRC2012_val_00023067,n02871525,bookshop,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023067.JPEG
ILSVRC2012_val_00003543,n03662601,lifeboat,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00003543.JPEG
ILSVRC2012_val_00015482,n02437616,llama,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00015482.JPEG
ILSVRC2012_val_00039549,n04286575,spotlight,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039549.JPEG
ILSVRC2012_val_00030289,n02120505,grey fox,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00030289.JPEG
ILSVRC2012_val_00039825,n01798484,prairie chicken,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00039825.JPEG
ILSVRC2012_val_00013150,n02110185,Siberian husky,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00013150.JPEG
ILSVRC2012_val_00008440,n13133613,ear,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00008440.JPEG
ILSVRC2012_val_00028866,n07932039,eggnog,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00028866.JPEG
ILSVRC2012_val_00007489,n04579145,whiskey jug,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00007489.JPEG
ILSVRC2012_val_00040234,n04005630,prison,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00040234.JPEG
ILSVRC2012_val_00001604,n02791124,barber chair,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00001604.JPEG
ILSVRC2012_val_00014993,n03873416,paddle,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00014993.JPEG
ILSVRC2012_val_00023901,n04005630,prison,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00023901.JPEG
ILSVRC2012_val_00012997,n02134084,ice bear,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00012997.JPEG
ILSVRC2012_val_00045444,n02493793,spider monkey,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00045444.JPEG
ILSVRC2012_val_00031166,n03832673,notebook,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00031166.JPEG
ILSVRC2012_val_00011326,n03868863,oxygen mask,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00011326.JPEG
ILSVRC2012_val_00038623,n03089624,confectionery,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00038623.JPEG
ILSVRC2012_val_00043949,n03706229,magnetic compass,ILSVRC/Data/CLS-LOC/val/ILSVRC2012_val_00043949.JPEG
